,Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
721,767,8,3,75.0,12508,1,1,0,3,0,4,0,11,2,2,0,0,6,7,1940,1985,1,1,11,13,2,0.0,3,3,1,2,4,2,0,660,6,0,323,983,1,0,1,4,983,767,0,1750,1,0,2,0,4,1,3,7,4,0,3,1,1989.0,2,1,423,4,4,2,245,0,156,0,0,0,3,4,3,1300,5,2008,8,4,160000
722,768,4,3,70.0,9100,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,3,1,11,13,2,0.0,2,3,2,2,4,3,2,24,6,0,1836,1860,1,0,1,4,1836,0,0,1836,0,0,2,0,3,1,2,8,6,1,2,1,2004.0,0,2,484,4,4,2,120,33,0,0,0,0,3,4,1,0,10,2006,8,4,216837
723,769,9,3,47.0,53504,1,1,1,1,0,1,1,22,2,2,0,5,8,5,2003,2003,3,1,4,15,1,603.0,0,3,2,2,4,1,0,1416,6,0,234,1650,1,0,1,4,1690,1589,0,3279,1,0,3,1,4,1,0,12,4,1,2,3,2003.0,0,3,841,4,4,2,503,36,0,0,210,0,3,4,1,0,6,2010,8,4,538000
724,770,13,3,0.0,7252,1,1,0,3,0,1,0,19,2,2,0,6,5,5,1982,1982,3,1,12,14,2,0.0,3,3,1,2,4,0,2,685,6,0,173,858,1,4,1,4,858,0,0,858,1,0,1,0,2,1,3,5,6,0,3,5,1983.0,2,2,576,4,4,2,120,0,0,0,0,0,3,4,1,0,0,2009,8,4,134900
725,771,4,3,67.0,8877,1,1,3,3,0,4,0,7,2,2,0,2,4,5,1951,1951,1,1,12,14,2,0.0,3,3,1,1,0,3,3,836,6,0,0,836,1,4,1,1,1220,0,0,1220,0,0,1,0,2,1,3,6,6,0,3,5,1951.0,2,2,396,4,4,2,0,0,0,0,0,0,3,4,1,0,0,2006,0,4,102000
726,772,12,3,94.0,7819,1,1,3,3,0,4,0,7,2,2,0,7,6,5,1976,1976,1,1,8,10,2,0.0,3,3,1,4,4,0,0,422,1,127,480,1029,1,4,1,4,1117,0,0,1117,1,0,1,0,3,1,3,6,6,1,5,5,1976.0,2,2,672,4,4,2,144,0,0,0,0,0,3,2,1,0,7,2010,8,0,107000
727,773,4,3,70.0,10150,1,1,3,3,0,4,0,12,1,2,0,2,5,5,1958,1958,1,1,12,14,2,1.0,3,3,1,4,4,3,5,456,6,0,456,912,1,0,1,0,912,0,0,912,0,0,1,0,2,1,3,5,6,0,3,1,1958.0,1,1,275,4,4,2,0,0,0,0,0,0,3,4,1,0,5,2007,0,4,114500
728,774,4,3,110.0,14226,1,1,3,3,0,0,0,16,2,2,0,2,8,5,2006,2006,3,1,11,13,1,375.0,2,3,2,2,4,0,6,0,6,0,1935,1935,1,2,1,4,1973,0,0,1973,0,0,2,0,3,1,2,9,6,1,2,1,2006.0,0,3,895,4,4,2,315,45,0,0,0,0,3,4,1,0,5,2007,6,5,395000
729,775,0,4,32.0,4500,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,11,13,1,320.0,3,3,2,0,4,3,2,866,6,0,338,1204,1,0,1,4,1204,0,0,1204,1,0,2,0,2,1,3,5,6,0,3,1,1998.0,0,2,412,4,4,2,0,247,0,0,0,0,3,4,1,0,6,2009,8,4,162000
730,776,4,3,86.0,11210,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,11,13,1,240.0,2,3,2,2,4,0,2,20,6,0,1594,1614,1,0,1,4,1614,0,0,1614,0,0,2,0,3,1,2,7,6,0,3,1,2005.0,1,3,865,4,4,2,144,59,0,0,0,0,3,4,1,0,5,2006,6,5,221500
731,777,4,3,100.0,13350,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1974,1974,3,1,5,10,2,0.0,3,3,1,4,4,3,0,762,6,0,102,864,1,4,1,4,894,0,0,894,1,0,1,0,3,1,3,5,6,1,1,1,1974.0,2,2,440,4,4,2,241,0,0,0,0,0,3,2,1,0,6,2006,8,4,142500
732,778,14,2,60.0,8400,1,1,3,3,0,4,0,20,1,2,2,2,5,5,1977,1977,1,1,8,10,1,320.0,3,3,3,3,2,3,4,0,4,0,0,0,1,4,1,4,2020,0,0,2020,0,0,2,0,4,2,3,10,6,2,5,5,1977.0,2,2,630,4,4,2,0,0,0,0,0,0,3,4,1,0,10,2007,8,4,144000
733,779,14,3,78.0,10530,1,1,3,3,0,4,0,11,2,2,2,6,6,5,1977,1977,1,1,8,7,1,90.0,3,3,1,2,4,1,2,975,6,0,0,975,1,4,1,4,1004,0,0,1004,1,0,1,0,2,1,3,4,6,0,3,1,1977.0,2,2,504,4,4,2,0,0,0,0,0,0,3,4,1,0,8,2006,8,4,135000
734,780,4,3,63.0,7875,1,1,3,3,0,4,0,8,2,2,0,2,7,5,1995,1996,1,1,5,6,1,38.0,3,3,2,2,1,3,6,0,6,0,1237,1237,1,2,1,4,1253,0,0,1253,0,0,2,0,3,1,3,6,6,1,5,1,1995.0,0,2,402,4,4,2,220,21,0,0,0,0,3,4,1,0,6,2007,8,4,176000
735,781,9,3,65.0,7153,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,11,13,2,0.0,2,2,2,2,4,3,0,387,6,0,374,761,1,0,1,4,810,793,0,1603,0,0,2,1,3,1,2,7,6,0,3,1,1992.0,1,2,484,4,4,2,0,124,0,0,0,0,3,4,1,0,5,2006,8,4,175900
736,782,4,3,67.0,16285,1,1,1,3,0,4,0,5,2,2,0,2,7,5,2001,2002,1,1,11,13,2,0.0,2,3,2,2,4,3,6,0,6,0,1413,1413,1,0,1,4,1430,0,0,1430,0,0,2,0,3,1,2,6,6,0,3,1,2001.0,1,2,605,4,4,2,0,33,0,0,0,0,3,4,1,0,6,2009,8,4,187100
737,783,13,3,0.0,9101,1,1,0,3,0,0,0,11,2,2,0,6,5,6,1978,1978,1,1,8,10,1,104.0,3,2,2,2,4,0,2,1097,6,0,0,1097,1,0,1,4,1110,0,0,1110,1,0,1,0,1,1,2,4,6,1,5,1,1978.0,0,2,602,4,4,2,303,30,0,0,0,0,3,4,1,0,5,2009,8,4,165500
738,785,4,3,0.0,9790,1,1,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,2,14,2,0.0,3,3,1,4,4,3,5,251,3,630,491,1372,1,4,1,4,1342,0,0,1342,0,0,2,0,3,1,3,7,6,1,2,1,1967.0,2,2,457,4,4,2,0,0,0,0,197,0,3,4,1,0,11,2009,8,4,161500
739,786,8,4,60.0,10800,1,1,3,3,0,4,0,17,0,2,0,0,5,6,1915,1950,1,1,7,8,2,0.0,3,2,2,1,4,3,3,686,6,0,0,686,1,4,1,4,966,686,0,1652,1,0,2,0,4,1,3,7,6,0,3,5,1961.0,2,1,416,4,4,2,0,0,196,0,0,0,3,4,3,1200,6,2010,8,4,139000
740,787,9,3,76.0,10142,1,1,0,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,11,13,2,0.0,2,3,2,2,4,3,2,656,6,0,300,956,1,0,1,4,956,1128,0,2084,1,0,2,1,4,1,2,8,6,0,3,3,2004.0,1,2,618,4,4,2,0,45,0,0,0,0,3,4,1,0,4,2010,8,4,233000
741,788,4,4,50.0,6000,1,1,3,3,0,0,0,17,2,2,0,2,4,7,1954,2000,1,1,7,8,2,0.0,3,3,1,4,4,3,6,0,6,0,901,901,1,0,1,4,901,0,0,901,0,0,1,0,2,1,3,4,6,0,3,5,1954.0,2,1,281,1,4,2,0,0,0,0,0,0,3,4,1,0,1,2008,8,4,107900
742,789,9,3,0.0,12205,1,1,0,2,0,4,0,4,2,2,0,5,6,8,1966,2007,1,1,5,6,1,157.0,3,3,1,4,0,1,3,568,6,0,264,832,1,2,1,4,976,1111,0,2087,0,0,2,1,5,1,2,9,6,0,3,1,1966.0,0,2,444,4,4,2,133,168,0,0,0,0,3,4,1,0,5,2007,8,4,187500
743,790,0,3,43.0,3182,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,11,13,1,11.0,2,3,2,2,4,3,2,16,6,0,1129,1145,1,0,1,4,1145,0,0,1145,0,0,2,0,2,1,2,5,6,1,2,1,2005.0,0,2,397,4,4,2,100,16,0,0,0,0,3,4,1,0,11,2009,8,4,160200
744,791,12,3,0.0,11333,1,1,0,3,0,0,0,11,2,2,0,7,6,5,1976,1976,1,1,5,6,2,0.0,3,3,2,2,4,0,0,539,6,0,490,1029,1,4,1,4,1062,0,0,1062,1,0,1,0,3,1,3,5,6,2,5,1,1976.0,1,2,539,4,4,2,120,0,0,0,0,0,3,4,1,0,8,2007,8,4,146800
745,792,9,3,92.0,9920,1,1,0,3,0,1,0,15,2,2,0,5,7,5,1996,1997,1,1,7,8,2,0.0,2,3,2,2,4,0,2,862,6,0,255,1117,1,0,1,4,1127,886,0,2013,1,0,2,1,3,1,3,8,6,1,5,1,1997.0,2,2,455,4,4,2,180,130,0,0,0,0,3,4,1,0,6,2007,8,4,269790
746,793,4,3,76.0,9158,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,4,5,3,140.0,2,3,2,2,4,0,6,0,6,0,1496,1496,1,0,1,4,1496,0,0,1496,0,0,2,0,3,1,2,7,6,0,3,1,2007.0,0,2,474,4,4,2,168,130,0,0,0,0,3,4,1,0,6,2007,6,5,225000
747,794,9,3,0.0,10832,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1994,1996,1,1,7,8,2,0.0,2,3,2,2,4,3,6,0,6,0,712,712,1,0,1,4,1086,809,0,1895,0,0,2,1,3,1,2,7,6,1,5,1,1994.0,0,2,409,4,4,2,143,46,0,0,0,0,3,4,3,500,10,2008,8,4,194500
748,795,9,3,70.0,8400,1,1,3,3,0,4,0,20,2,2,0,5,6,6,1980,1981,1,1,5,6,1,130.0,3,3,1,2,4,3,6,0,6,0,650,650,1,4,1,4,888,676,0,1564,0,0,2,1,3,1,3,7,6,1,5,1,1980.0,2,2,476,4,4,2,0,50,0,0,204,0,3,2,1,0,0,2010,8,4,171000
749,796,4,3,71.0,8197,1,1,3,3,0,4,0,19,2,2,0,2,6,5,1977,1977,1,1,8,10,1,148.0,3,3,1,4,4,3,6,0,6,0,660,660,1,0,1,4,1285,0,0,1285,0,0,1,1,3,1,3,7,6,1,5,1,1977.0,1,2,528,4,4,2,138,0,0,0,0,0,3,2,1,0,0,2007,8,4,143500
750,797,4,3,57.0,7677,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1953,1953,1,1,11,13,2,0.0,3,3,1,4,4,3,1,570,6,0,203,773,1,2,1,4,773,0,0,773,0,0,1,0,2,1,3,4,6,0,3,1,1953.0,2,1,240,4,4,2,0,0,0,0,0,0,3,4,1,0,0,2008,8,0,110000
751,798,9,3,104.0,13518,1,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,11,13,3,860.0,0,3,2,0,4,3,6,0,6,0,1926,1926,1,0,1,4,1966,1174,0,3140,0,0,3,1,4,1,0,11,6,2,2,3,2009.0,0,3,820,4,4,2,144,78,0,0,0,0,3,4,1,0,5,2009,6,5,485000
752,799,8,3,60.0,7200,1,1,3,3,0,0,0,18,1,2,0,0,5,7,1937,1950,1,1,12,14,1,252.0,3,3,0,2,4,3,0,569,6,0,162,731,1,0,1,4,981,787,0,1768,1,0,1,1,3,1,2,7,6,2,5,5,1939.0,2,1,240,4,4,2,0,0,264,0,0,0,3,2,1,0,6,2007,8,4,175000
753,800,9,3,79.0,12798,1,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,11,13,2,0.0,3,3,2,2,4,1,2,462,6,0,154,616,1,2,1,4,616,1072,0,1688,1,0,2,1,4,1,2,8,6,0,3,1,1997.0,1,2,603,4,4,2,403,114,185,0,0,0,3,4,3,400,8,2008,8,4,200000
754,801,5,4,40.0,4800,1,1,3,3,0,4,0,9,2,2,0,2,4,7,1916,1990,1,1,7,8,2,0.0,3,3,1,4,4,3,3,197,6,0,999,1196,1,0,1,0,1196,0,0,1196,1,0,1,0,2,1,3,5,6,0,3,5,1957.0,2,2,440,4,4,2,0,0,0,0,0,0,3,4,1,0,5,2007,8,4,109900
755,802,9,3,63.0,8199,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2005,2005,1,1,13,15,2,0.0,2,3,2,2,4,0,2,648,6,0,80,728,1,0,1,4,728,728,0,1456,1,0,2,1,3,1,2,7,6,1,2,1,2005.0,0,2,410,4,4,2,36,18,0,0,0,0,3,4,1,0,10,2008,8,4,189000
756,803,9,3,107.0,13891,1,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,11,13,3,424.0,0,3,2,0,4,1,6,0,6,0,1734,1734,1,0,1,4,1734,1088,0,2822,0,0,3,1,4,1,0,12,6,1,2,3,2009.0,1,3,1020,4,4,2,52,170,0,0,192,0,3,4,1,0,4,2009,6,5,582933
757,804,4,3,75.0,9000,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,12,14,2,0.0,3,3,1,4,4,3,3,812,6,0,124,936,1,4,1,4,1128,0,0,1128,0,0,1,0,2,1,3,5,2,0,3,1,1954.0,2,1,286,4,4,2,0,0,0,0,0,0,3,1,1,0,6,2006,8,3,118000
758,805,4,3,91.0,12274,1,1,0,3,0,2,0,21,2,2,0,2,7,5,2008,2008,1,1,11,13,3,256.0,2,3,2,2,4,3,6,0,6,0,1417,1417,1,0,1,4,1428,0,0,1428,0,0,2,0,3,1,0,6,6,0,3,1,2008.0,1,2,554,4,4,2,0,60,0,0,0,0,3,4,1,0,5,2008,6,5,227680
759,806,12,3,75.0,9750,1,1,3,3,0,4,0,12,2,2,0,7,5,5,1967,1967,1,1,11,13,2,0.0,3,3,2,4,4,0,0,400,5,480,100,980,1,2,1,4,980,0,0,980,0,0,2,0,3,1,3,6,6,0,3,1,1967.0,0,1,384,4,4,2,68,0,0,0,0,0,3,4,1,0,10,2006,8,4,135500
760,807,10,3,144.0,21384,1,1,3,3,0,4,0,3,2,2,0,5,5,6,1923,2004,1,1,12,14,2,0.0,3,3,1,4,4,1,2,1309,6,0,15,1324,1,0,1,4,1072,504,0,1576,2,0,1,1,3,1,2,6,6,1,5,1,1923.0,1,2,528,4,4,2,0,312,0,0,0,0,3,4,1,0,8,2009,8,4,223500
761,808,12,3,85.0,13400,1,1,3,3,0,4,0,12,2,2,0,7,5,5,1966,1966,1,1,11,13,1,1047.0,3,3,1,4,4,0,0,516,1,128,380,1024,1,4,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,6,1,2,1,1966.0,1,2,484,4,4,2,0,0,0,0,0,0,3,1,1,0,6,2006,8,4,159950
762,809,11,4,90.0,8100,1,1,3,3,0,0,0,17,2,2,0,4,5,5,1898,1965,3,1,0,0,2,0.0,3,3,2,4,4,3,6,0,6,0,849,849,1,4,0,0,1075,1063,0,2138,0,0,2,0,2,3,3,11,6,0,3,5,1910.0,2,2,360,1,3,0,40,156,0,0,0,0,3,2,1,0,9,2009,8,4,106000
763,810,4,3,78.0,10140,1,1,3,3,0,4,0,14,2,2,0,2,6,6,1974,1999,3,1,5,6,1,99.0,3,3,1,4,4,3,0,663,3,377,0,1040,1,1,1,4,1309,0,0,1309,1,0,1,1,3,1,2,5,6,1,1,1,1974.0,1,2,484,4,4,2,265,0,0,0,0,648,1,0,1,0,4,2006,8,4,181000
764,811,0,4,0.0,4438,1,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,11,13,1,169.0,2,3,2,2,4,1,2,662,6,0,186,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,6,1,2,1,2004.0,0,2,420,4,4,2,140,0,0,0,0,0,3,4,1,0,6,2008,3,4,144500
765,812,4,0,66.0,8712,0,1,3,0,0,4,1,9,2,2,0,2,5,5,1952,1952,3,1,12,14,2,0.0,1,3,1,4,4,0,6,0,6,0,540,540,1,4,0,0,1044,0,0,1044,0,0,1,0,2,1,1,4,6,0,3,2,1952.0,2,2,504,4,4,0,0,0,0,0,0,0,3,4,3,54,6,2010,8,2,55993
766,813,4,3,75.0,9750,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,1,1,7,8,1,243.0,3,3,1,4,4,3,5,608,6,0,834,1442,1,2,1,4,1442,0,0,1442,0,0,1,1,4,1,3,7,6,0,3,1,1958.0,1,1,301,4,4,2,0,0,275,0,0,0,3,4,3,500,0,2007,0,4,157900
767,814,8,3,45.0,8248,1,0,3,3,0,4,0,7,2,2,0,0,5,7,1918,1950,1,1,10,12,2,0.0,3,3,0,4,4,3,6,0,6,0,686,686,2,2,1,4,686,564,0,1250,0,1,1,1,3,1,1,7,6,0,3,5,1955.0,2,1,280,4,4,1,207,0,96,0,0,0,3,4,1,0,5,2006,8,4,116000
768,815,4,3,48.0,12137,1,1,1,3,0,1,0,5,2,2,0,2,7,5,1998,1998,1,1,11,13,1,442.0,3,3,2,2,4,3,6,0,6,0,1649,1649,1,0,1,4,1661,0,0,1661,0,0,2,0,3,1,2,6,6,0,3,1,1998.0,1,2,598,4,4,2,0,34,0,0,0,0,3,4,1,0,8,2010,8,4,224900
769,816,4,3,0.0,11425,1,1,0,3,0,0,0,12,2,2,0,2,5,6,1954,1954,1,1,2,3,2,0.0,3,3,1,4,4,3,1,486,6,0,522,1008,1,2,1,4,1008,0,0,1008,0,0,1,0,2,1,3,4,6,1,2,1,1954.0,1,1,275,4,4,2,0,0,120,0,0,0,3,4,1,0,5,2006,8,4,137000
770,817,4,3,0.0,13265,1,1,0,3,0,1,0,11,2,2,0,2,8,5,2002,2002,3,1,4,5,1,148.0,2,3,2,2,4,3,2,1218,6,0,350,1568,1,0,1,4,1689,0,0,1689,1,0,2,0,3,1,2,7,6,2,2,1,2002.0,1,3,857,4,4,2,150,59,0,0,0,0,3,4,1,0,5,2008,8,4,271000
771,818,12,3,80.0,8816,1,1,3,3,0,4,0,4,2,2,0,7,6,7,1971,1971,1,1,5,6,1,80.0,3,3,1,4,4,0,2,504,6,0,506,1010,1,2,1,4,1052,0,0,1052,1,0,1,0,3,1,3,6,6,0,3,1,1971.0,2,2,440,4,4,2,0,0,0,0,0,0,3,2,1,0,6,2010,8,4,155000
772,819,0,3,44.0,6371,1,1,0,3,0,4,0,16,2,2,4,2,7,5,2009,2010,1,1,11,13,3,128.0,2,3,2,2,4,2,2,733,6,0,625,1358,1,0,1,4,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,2,1,2010.0,1,2,484,4,4,2,192,35,0,0,0,0,3,4,1,0,6,2010,6,5,224000
773,820,9,3,72.0,7226,1,1,0,3,0,1,0,5,2,2,0,5,7,5,2003,2003,1,1,11,13,2,0.0,2,3,2,2,4,3,6,0,6,0,798,798,1,0,1,4,798,842,0,1640,0,0,2,1,3,1,2,6,6,0,3,1,2003.0,1,2,595,4,4,2,0,45,0,0,0,0,3,4,1,0,6,2008,8,4,183000
774,821,4,4,60.0,6000,1,2,3,0,0,4,1,17,2,2,1,2,4,4,1953,1953,1,1,7,8,2,0.0,1,3,1,1,4,3,6,0,6,0,936,936,1,4,0,4,936,0,0,936,0,0,1,0,2,1,3,4,3,0,3,5,1974.0,2,2,576,4,4,2,0,32,112,0,0,0,3,4,1,0,3,2009,8,4,93000
775,822,9,3,0.0,12394,1,1,0,3,0,0,0,8,2,2,0,5,7,5,2003,2003,1,1,11,13,2,0.0,2,3,2,2,4,1,6,0,6,0,847,847,1,0,1,4,847,886,0,1733,0,0,2,1,3,1,2,7,6,1,2,3,2003.0,0,2,433,4,4,2,100,48,0,0,0,0,3,4,1,0,10,2007,8,3,225000
776,823,8,3,60.0,9900,1,1,3,3,0,4,0,18,2,2,0,0,6,7,1940,1950,1,1,11,13,2,0.0,3,3,0,4,4,3,6,0,6,0,778,778,1,4,1,4,944,545,0,1489,0,0,2,0,3,1,3,7,6,1,2,5,1940.0,2,1,240,4,4,2,335,0,0,0,0,0,3,1,1,0,5,2009,8,4,139500
777,824,4,1,81.0,11216,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,11,13,2,0.0,2,3,2,2,1,3,6,0,6,0,1489,1489,1,0,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,1,2,776,4,4,2,0,140,0,0,0,0,3,4,1,0,6,2006,6,5,232600
778,825,4,3,114.0,14803,1,1,3,3,0,4,0,16,4,4,0,2,10,5,2007,2008,3,1,4,5,1,816.0,0,3,2,0,4,0,2,1636,6,0,442,2078,1,0,1,4,2084,0,0,2084,1,0,2,0,2,1,0,7,6,1,2,1,2007.0,0,3,1220,4,4,2,188,45,0,0,0,0,3,4,1,0,6,2008,6,5,385000
779,827,4,3,65.0,8529,1,1,0,3,0,4,0,20,2,2,0,2,7,5,2001,2001,1,1,11,13,2,0.0,2,3,2,2,4,3,2,20,6,0,1434,1454,1,0,1,4,1434,0,0,1434,0,0,2,0,3,1,2,6,6,1,5,1,2001.0,1,2,527,4,4,2,290,39,0,0,0,0,3,4,1,0,0,2009,8,4,189000
780,828,9,3,0.0,28698,1,1,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,5,8,10,2,0.0,3,3,2,4,1,1,3,249,0,764,0,1013,1,4,1,4,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,3,1,1967.0,0,2,538,4,4,2,486,0,0,0,225,0,3,4,1,0,6,2009,8,0,185000
781,829,1,1,24.0,2544,1,2,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,1,7,8,2,0.0,2,3,2,2,4,3,6,0,6,0,600,600,1,0,1,4,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,3,5,2005.0,1,2,480,4,4,2,0,166,0,0,0,0,3,4,1,0,5,2006,8,4,147400
782,830,4,3,80.0,11900,1,1,0,3,0,0,0,12,2,2,0,2,6,5,1957,1957,1,1,5,6,1,387.0,3,3,1,4,4,3,5,1040,6,0,352,1392,1,4,1,0,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,2,1,1957.0,1,2,458,4,4,2,0,0,0,0,192,0,3,4,1,0,6,2008,8,4,166000
783,831,1,1,30.0,3180,1,2,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,7,8,2,0.0,3,3,2,2,4,3,6,0,6,0,600,600,1,0,1,4,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,3,5,2005.0,1,2,480,4,4,2,0,166,0,0,0,0,3,4,1,0,6,2006,8,4,151000
784,832,9,3,44.0,9548,1,1,0,3,0,1,0,5,2,2,0,5,7,6,2003,2003,1,1,11,13,1,223.0,2,3,2,2,4,3,2,483,6,0,458,941,1,0,1,4,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,5,1,2003.0,1,2,613,4,4,2,192,39,0,0,0,0,3,4,1,0,4,2010,8,4,237000
785,833,4,3,100.0,10004,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1964,1964,1,1,5,10,1,180.0,3,3,1,4,4,3,5,196,1,345,975,1516,1,4,1,4,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,3,1,1964.0,1,2,472,4,4,2,0,0,0,0,152,0,3,4,1,0,3,2009,8,4,167000
786,834,4,3,75.0,7875,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1961,1961,1,1,11,13,1,136.0,3,3,1,4,4,3,5,572,6,0,572,1144,1,2,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,3,1,1961.0,2,2,456,4,4,2,0,0,0,0,0,0,3,1,1,0,11,2008,8,4,139950
787,835,4,3,60.0,9600,1,1,3,3,0,4,0,19,2,2,0,2,4,7,1950,1995,1,1,11,6,2,0.0,3,3,1,2,4,3,1,442,6,0,625,1067,1,4,1,4,1067,0,0,1067,0,0,2,0,2,1,2,4,3,0,3,1,1996.0,2,2,436,4,4,2,290,0,0,0,0,0,3,4,1,0,3,2010,8,4,128000
788,836,5,4,90.0,8100,1,2,3,3,0,4,0,17,2,2,0,2,5,6,1948,1973,1,1,11,13,2,0.0,3,3,0,4,4,3,5,338,6,0,1221,1559,1,2,1,4,1559,0,0,1559,1,0,1,0,2,1,3,5,3,0,3,5,1948.0,2,2,812,4,4,2,0,116,230,0,0,0,3,1,1,0,6,2007,0,4,153500
789,837,1,4,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,5,6,1,158.0,3,3,1,4,4,3,1,330,6,0,153,483,1,4,1,4,483,504,0,987,1,0,1,1,2,1,3,5,6,0,3,5,1973.0,2,1,264,4,4,2,0,0,0,0,0,0,3,4,1,0,9,2008,8,4,100000
790,838,4,3,75.0,9525,1,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,1,11,13,2,0.0,3,3,2,2,4,3,6,0,6,0,1099,1099,1,0,1,4,1099,0,0,1099,0,0,1,1,3,1,2,6,6,0,3,1,1999.0,2,1,352,4,4,2,278,0,0,0,0,0,3,4,1,0,6,2008,8,4,144000
791,839,8,3,70.0,11767,1,1,3,3,0,4,0,7,2,2,0,0,5,6,1946,1995,1,1,7,8,2,0.0,3,3,1,4,4,3,1,352,6,0,416,768,1,0,1,4,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,3,5,1946.0,2,1,240,4,4,2,0,0,0,0,0,0,3,4,1,0,8,2008,8,4,130500
792,840,10,2,0.0,12155,1,1,0,3,0,4,0,18,2,2,0,5,6,8,1925,1950,1,1,12,14,2,0.0,3,3,0,4,4,3,1,156,6,0,516,672,1,4,0,4,810,672,0,1482,0,0,2,0,4,1,1,7,6,0,3,5,1934.0,2,1,400,4,4,1,0,0,254,0,0,0,3,4,1,0,7,2008,8,4,140000
793,841,10,4,60.0,10440,1,0,3,3,0,4,0,17,2,2,0,5,5,8,1904,2002,1,1,7,8,2,0.0,3,3,2,4,4,3,6,0,6,0,650,650,1,2,1,4,958,581,0,1539,0,0,2,0,3,1,2,8,6,1,4,5,1983.0,2,2,686,2,4,1,70,78,68,0,0,0,3,4,1,0,6,2008,8,4,157500
794,842,12,3,82.0,9020,1,1,3,3,0,4,0,12,2,2,0,7,6,7,1966,1966,1,1,5,6,1,183.0,3,3,1,4,4,1,5,312,0,539,276,1127,1,4,1,4,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,3,1,1966.0,1,2,490,2,2,2,0,129,0,0,0,0,3,0,1,0,8,2008,8,4,174900
795,844,8,4,100.0,12665,1,0,0,3,0,4,0,17,0,2,0,0,5,8,1915,1950,1,1,12,14,2,0.0,3,3,0,4,4,2,6,0,6,0,876,876,1,2,1,4,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,2,5,1949.0,2,3,720,4,4,2,418,0,194,0,0,0,3,4,1,0,6,2008,8,4,153900
